Time,NO,PM10,PM2.5,AQI
4/12/2023 2:00,0,5.1,2.96,12
4/12/2023 3:00,0,3.97,2.18,9
4/12/2023 4:00,0,3.53,2.09,9
4/12/2023 5:00,0,5.36,2.77,12
4/12/2023 6:00,0,7.89,3.66,15
4/12/2023 7:00,0,13.08,5.96,25
4/12/2023 8:00,0,8.07,4.71,20
4/12/2023 9:00,0,5.27,2.76,12
4/12/2023 10:00,0,2.81,1.59,7
4/12/2023 11:00,0,4.51,2.54,11
4/12/2023 12:00,0,4.02,2.22,9
4/12/2023 13:00,0,3.66,2.16,9
4/12/2023 14:00,0,2.65,1.68,7
4/12/2023 15:00,0,1.99,1.44,6
4/12/2023 16:00,0,2.79,1.9,8
4/12/2023 17:00,0,2.7,1.92,8
4/12/2023 18:00,0,4.74,3.31,14
4/12/2023 19:00,0,6.32,4.1,17
4/12/2023 20:00,0,12.85,7.45,31
4/12/2023 21:00,0,9.41,5.67,24
4/12/2023 22:00,0,10.13,5.98,25
4/12/2023 23:00,0,7.95,4.75,20
4/13/2023 0:00,0,9.58,5.45,23
4/13/2023 1:00,0,11.71,6.25,26
4/13/2023 2:00,0,12.13,6.76,28
4/13/2023 3:00,0,11.88,6.42,27
4/13/2023 4:00,0,8.72,4.77,20
4/13/2023 5:00,0,7.25,3.86,16
4/13/2023 6:00,0,6.45,3.36,14
4/13/2023 7:00,0,6.81,3.43,14
4/13/2023 8:00,0,7.55,3.42,14
4/13/2023 9:00,0,8.08,3.63,15
4/13/2023 10:00,0,8.62,4.29,18
4/13/2023 11:00,0,9.27,4.34,18
4/13/2023 12:00,0,8.51,4.24,18
4/13/2023 13:00,0,9,4.18,17
4/13/2023 14:00,0,8.3,3.74,16
4/13/2023 15:00,0,6.34,3.35,14
4/13/2023 16:00,0,5.99,3.17,13
4/13/2023 17:00,0,6.24,3.25,14
4/13/2023 18:00,0,4.78,2.74,11
4/13/2023 19:00,0,6.9,3.62,15
4/13/2023 20:00,0,7.66,4.49,19
4/13/2023 21:00,0,18.38,12.54,52
4/13/2023 22:00,0,44.05,32.4,94
4/13/2023 23:00,0,33.73,20.66,69
4/14/2023 0:00,0,21.83,12.53,52
4/14/2023 1:00,0,14.43,8.76,36
4/14/2023 2:00,0,12.2,7.61,32
4/14/2023 3:00,0,14.55,9.95,41
4/14/2023 4:00,0,17.33,10.94,46
4/14/2023 5:00,0,13.43,9.2,38
4/14/2023 6:00,0,14.88,8.73,36
4/14/2023 7:00,0,14.69,7.99,33
4/14/2023 8:00,0,16.77,8.04,34
4/14/2023 9:00,0,17.55,7.16,30
4/14/2023 10:00,0,10.77,4.89,20
4/14/2023 11:00,0,8.59,3.99,17
4/14/2023 12:00,0,7.82,3.78,16
4/14/2023 13:00,0,8.08,4.02,17
4/14/2023 14:00,0,6.85,3.64,15
4/14/2023 15:00,0,5.53,2.77,12
4/14/2023 16:00,0,4.92,1.89,8
4/14/2023 17:00,0,3.61,1.64,7
4/14/2023 18:00,0,3.59,1.8,8
4/14/2023 19:00,0,4.01,2.13,9
4/14/2023 20:00,0,4.92,3.14,13
4/14/2023 21:00,0,7.05,4.51,19
4/14/2023 22:00,0,8.98,5.95,25
4/14/2023 23:00,0,11.17,7.42,31
4/15/2023 0:00,0,10.19,6.57,27
4/15/2023 1:00,0,9.8,5.93,25
4/15/2023 2:00,0,10.18,6.2,26
4/15/2023 3:00,0,9.69,6.34,26
4/15/2023 4:00,0,9.22,5.92,25
4/15/2023 5:00,0,9.56,5.77,24
4/15/2023 6:00,0,11.42,6.05,25
4/15/2023 7:00,0,11.37,6.58,27
4/15/2023 8:00,0,15.31,7,29
4/15/2023 9:00,0,10.04,4.93,21
4/15/2023 10:00,0,6.07,3.36,14
4/15/2023 11:00,0,4.35,2.24,9
4/15/2023 12:00,0,4.22,2.23,9
4/15/2023 13:00,0,5.62,2.79,12
4/15/2023 14:00,0,6.32,3.73,16
4/15/2023 15:00,0,5.81,3.12,13
4/15/2023 16:00,0,10.14,7.38,31
4/15/2023 17:00,0,8.67,5.81,24
4/15/2023 18:00,0,6.86,3.85,16
4/15/2023 19:00,0,10.52,7.35,31
4/15/2023 20:00,0,8.71,6.45,27
4/15/2023 21:00,0,12.08,9.29,39
4/15/2023 22:00,0,10,7.76,32
4/15/2023 23:00,0,10.94,8.61,36
4/16/2023 0:00,0,8.36,6.27,26
4/16/2023 1:00,0,5.21,3.59,15
4/16/2023 2:00,0,6.58,4.69,20
4/16/2023 3:00,0,7.74,5.83,24
4/16/2023 4:00,0,9.2,7.4,31
4/16/2023 5:00,0,8.67,7.02,29
4/16/2023 6:00,0,8.3,6.87,29
4/16/2023 7:00,0,6.11,2.49,10
4/16/2023 8:00,0,9.17,3.55,15
4/16/2023 9:00,0,13.44,4.51,19
4/16/2023 10:00,0,11.14,4.3,18
4/16/2023 11:00,0,18.92,6.55,27
4/16/2023 12:00,0,19.16,6.91,29
4/16/2023 13:00,0,17.29,7.74,32
4/16/2023 14:00,0,14.39,6.61,28
4/16/2023 15:00,0,10.6,5.51,23
4/16/2023 16:00,0,10.08,5.54,23
4/16/2023 17:00,0,10.11,6.43,27
4/16/2023 18:00,0,8.08,5.69,24
4/16/2023 19:00,0,10.68,6.5,27
4/16/2023 20:00,0,11.78,7.76,32
4/16/2023 21:00,0,16.73,12.68,52
4/16/2023 22:00,0,28.88,24.52,77
4/16/2023 23:00,0,22.39,17.58,63
4/17/2023 0:00,0,9.98,6.68,28
4/17/2023 1:00,0,6.38,3.45,14
4/17/2023 2:00,0,6.09,3.36,14
4/17/2023 3:00,0,5.67,3.24,14
4/17/2023 4:00,0,6.35,4.17,17
4/17/2023 5:00,0,8.93,6.54,27
4/17/2023 6:00,0,8.64,5.87,24
4/17/2023 7:00,0,10.22,5.93,25
4/17/2023 8:00,0,10.84,6.55,27
4/17/2023 9:00,0,11.44,5.29,22
4/17/2023 10:00,0,10.94,4.19,17
4/17/2023 11:00,0,8.55,4.27,18
4/17/2023 12:00,0,10.29,5.05,21
4/17/2023 13:00,0,14.58,5.76,24
4/17/2023 14:00,0,15.48,6.58,27
4/17/2023 15:00,0,16.81,6.72,28
4/17/2023 16:00,0,16.11,7.07,29
4/17/2023 17:00,0,13.92,6.56,27
4/17/2023 18:00,0,16.23,8.38,35
4/17/2023 19:00,0,17.12,8.31,35
4/17/2023 20:00,0,15.2,7.98,33
4/17/2023 21:00,0,11.21,7.03,29
4/17/2023 22:00,0,10.01,6.41,27
4/17/2023 23:00,0,10,6.25,26
4/18/2023 0:00,0,9.34,6.59,27
4/18/2023 1:00,0,9.27,7.19,30
4/18/2023 2:00,0,13.35,10.86,45
4/18/2023 3:00,0,19.44,16.94,61
4/18/2023 4:00,0,25.05,21.84,72
4/18/2023 5:00,0,23.74,21.53,71
4/18/2023 6:00,0,23.71,21.17,70
4/18/2023 7:00,0,23.18,19.76,67
4/18/2023 8:00,0,25.09,21.1,70
4/18/2023 9:00,0,29.09,22.74,73
4/18/2023 10:00,0,33.49,26.84,82
4/18/2023 11:00,0,31.57,24.82,78
4/18/2023 12:00,0,28.51,21.8,72
4/18/2023 13:00,0,24.08,17.49,62
4/18/2023 14:00,13.13,24.94,19.21,66
4/18/2023 15:00,16.41,29.67,23.4,75
4/18/2023 16:00,18.93,29.29,23.66,75
4/18/2023 17:00,16.83,29.59,23.42,75
4/18/2023 18:00,14.33,31.22,23.23,75
4/18/2023 19:00,11.79,23.43,16.78,61
4/18/2023 20:00,13.3,20.88,15.45,58
4/18/2023 21:00,12.38,20.38,14.39,56
4/18/2023 22:00,10.28,21.79,14.12,55
4/18/2023 23:00,12.2,24.91,13.26,54
4/19/2023 0:00,14.41,23.56,13.28,54
4/19/2023 1:00,10.24,23.22,14.15,56
4/19/2023 2:00,8.89,25.6,14.36,56
4/19/2023 3:00,14.95,23.54,14.4,56
4/19/2023 4:00,12.53,22.61,15.37,58
4/19/2023 5:00,18.81,27.04,18.44,64
4/19/2023 6:00,11.79,26.8,19.4,66
4/19/2023 7:00,11.53,26.02,18.08,64
4/19/2023 8:00,12.22,23.33,16.25,60
4/19/2023 9:00,16.04,24.22,15.95,59
4/19/2023 10:00,18.49,27.77,17.91,63
4/19/2023 11:00,14.96,27.99,18.58,65
4/19/2023 12:00,16.95,29.41,20.12,68
4/19/2023 13:00,20.57,34.14,23.23,75
4/19/2023 14:00,17.53,34.63,23.99,76
4/19/2023 15:00,13.15,33.98,24.83,78
4/19/2023 16:00,16.06,35.48,26.09,81
4/19/2023 17:00,15.68,33.81,25.38,79
4/19/2023 18:00,15.26,32.59,24.01,76
4/19/2023 18:01,0,0,0,0
4/19/2023 19:01,0,0,0,0
4/20/2023 7:00,22.23,15.31,8.58,36
4/20/2023 8:00,19.77,19.09,10.35,43
4/20/2023 9:00,15.28,19.44,10.79,45
4/20/2023 10:00,13.99,17.84,10.83,45
4/20/2023 11:00,13.27,18.48,11.57,48
4/20/2023 12:00,13.02,18.34,11.07,46
4/20/2023 13:00,16.48,20.28,11.43,48
4/20/2023 14:00,17.75,22.55,11.34,47
4/20/2023 15:00,12.87,20.4,10.81,45
4/20/2023 16:00,10.01,20.91,9.87,41
4/20/2023 17:00,9.18,15.86,7.54,31
4/20/2023 18:00,8.29,19.33,7.36,31
4/20/2023 19:00,8.64,15,6.29,26
4/20/2023 20:00,9.59,12.61,6.19,26
4/20/2023 21:00,11.22,13.61,6.58,27
4/20/2023 22:00,9.31,12.55,6.34,26
4/20/2023 23:00,6.88,11.41,5.27,22
4/21/2023 0:00,6.2,12.75,5.93,25
4/21/2023 1:00,5.56,13.23,6.34,26
4/21/2023 2:00,7.01,13.09,6.33,26
4/21/2023 3:00,7.21,17.66,8.8,37
4/21/2023 4:00,5.52,17.37,9.8,41
4/21/2023 5:00,4.56,17.79,9.53,40
4/21/2023 6:00,6.05,17.07,9.38,39
4/21/2023 7:00,9.94,18.93,10.06,42
4/21/2023 8:00,12.24,20.24,10.75,45
4/21/2023 9:00,12.5,22.18,11.75,49
4/21/2023 10:00,8.63,22.3,12.59,52
4/21/2023 11:00,9.42,23.39,13.1,53
4/21/2023 12:00,9.51,26.94,14.73,57
4/21/2023 13:00,8.74,31.21,15.83,59
4/21/2023 14:00,7.82,32,15.64,59
4/21/2023 15:00,7.79,35.58,16.42,60
4/21/2023 16:00,8.62,34.76,18.12,64
4/21/2023 17:00,11.62,32.81,19.84,67
4/21/2023 18:00,11.59,27.34,19.6,67
4/21/2023 19:00,11.7,25.76,18.72,65
4/21/2023 20:00,12.33,28.49,20.49,69
4/21/2023 21:00,16.81,26.6,19,66
4/21/2023 22:00,19.39,23.48,16.88,61
4/21/2023 23:00,11.67,26.14,19.08,66
4/22/2023 0:00,7.25,27.13,19.9,68
4/22/2023 1:00,5.86,23.02,17.68,63
4/22/2023 2:00,5.9,19.61,14.89,57
4/22/2023 3:00,6.42,20.84,16.59,61
4/22/2023 4:00,6.19,21.64,17.28,62
4/22/2023 5:00,4.82,20.15,15.9,59
4/22/2023 6:00,5.42,23.26,17.18,62
4/22/2023 7:00,8.05,20.72,15.78,59
4/22/2023 8:00,6.67,16.65,13.11,53
4/22/2023 9:00,14.68,11.37,7.94,33
4/22/2023 10:00,14.1,10.94,7.57,32
4/22/2023 11:00,16.29,9.07,6.47,27
4/22/2023 12:00,20.61,19.88,16.78,61
4/22/2023 13:00,19.61,13.01,11.68,49
4/22/2023 14:00,14.65,7.11,6.21,26
4/22/2023 15:00,14.26,7.51,6.36,27
4/22/2023 16:00,13.51,9.29,7.81,33
4/22/2023 17:00,14.7,10.41,9.11,38
4/22/2023 18:00,19.09,11.61,9.99,42
4/22/2023 19:00,20.64,11.23,10.49,44
4/22/2023 20:00,22.75,11.75,11.02,46
4/22/2023 21:00,37.38,22.39,21.32,71
4/22/2023 22:00,40.54,23.2,21.9,72
4/22/2023 23:00,26.56,17.68,15.86,59
4/23/2023 0:00,19.31,15.18,13.76,55
4/23/2023 1:00,12.06,10.48,9.74,41
4/23/2023 2:00,10.56,11.52,10.69,45
4/23/2023 3:00,6.04,2.48,2.1,9
4/23/2023 4:00,10.35,3.59,3.02,13
4/23/2023 5:00,10.32,4.65,3.66,15
4/23/2023 6:00,10.94,6.48,5.45,23
4/23/2023 7:00,14.05,11.26,9.86,41
4/23/2023 8:00,11.03,11.99,10.59,44
4/23/2023 9:00,9.46,10.74,9.45,39
4/23/2023 10:00,8.15,10.45,9.16,38
4/23/2023 11:00,7.55,10.31,9.2,38
4/23/2023 12:00,8.06,9.59,8.53,36
4/23/2023 13:00,8.21,8.05,7.12,30
4/23/2023 14:00,7.27,8.65,7.44,31
4/23/2023 15:00,8.46,9.25,7.97,33
4/23/2023 16:00,8.77,6.09,5.2,22
4/23/2023 17:00,9.02,6.06,5.49,23
4/23/2023 18:00,13.29,9.01,7.52,31
4/23/2023 19:00,11.96,14.04,10.76,45
4/23/2023 20:00,14.67,13.98,11.08,46
4/23/2023 21:00,23.98,17.42,14.55,56
4/23/2023 22:00,24.73,18.56,15.84,59
4/23/2023 23:00,25.4,20.18,16.69,61
4/24/2023 0:00,22.84,17.48,14.59,56
4/24/2023 1:00,20.38,16.51,13.53,54
4/24/2023 2:00,11.22,14.99,11.73,49
4/24/2023 3:00,9.28,12.99,9.77,41
4/24/2023 4:00,13.09,12.65,9.33,39
4/24/2023 5:00,10.74,9.94,7.54,31
4/24/2023 6:00,6.11,4.75,3.32,14
4/24/2023 7:00,12.24,5.79,3.79,16
4/24/2023 8:00,15.27,4.8,2.97,12
4/24/2023 9:00,22.45,5.99,3.33,14
4/24/2023 10:00,16.51,6.73,3.91,16
4/24/2023 11:00,15.04,5.57,3.55,15
4/24/2023 12:00,9.81,7.57,4.34,18
4/24/2023 13:00,9.11,9.37,5.23,22
4/24/2023 14:00,10.39,10.2,5.3,22
4/24/2023 15:00,10.38,9.75,5.11,21
4/24/2023 16:00,12.05,9.34,4.93,21
4/24/2023 17:00,10.92,8.26,4.41,18
4/24/2023 18:00,14.67,9.58,5.41,23
4/24/2023 19:00,11.14,9.05,4.91,20
4/24/2023 20:00,12.66,8.81,5,21
4/24/2023 21:00,24.81,11.3,7.68,32
4/24/2023 22:00,60.65,17.91,13.63,54
4/24/2023 23:00,59.4,23.47,18.01,64
4/25/2023 0:00,52.29,24.21,19.14,66
4/25/2023 1:00,25.36,13.29,10.37,43
4/25/2023 2:00,9.19,5.58,4.12,17
4/25/2023 3:00,16.56,10.94,8.1,34
4/25/2023 4:00,20.68,9.28,6.82,28
4/25/2023 5:00,14.67,11.11,7.45,31
4/25/2023 6:00,39.9,9.26,6.54,27
4/25/2023 7:00,39.38,10.34,6.94,29
4/25/2023 8:00,45.48,13.67,7.74,32
4/25/2023 9:00,48.69,16.89,8.65,36
4/25/2023 10:00,39.36,15.48,8.23,34
4/25/2023 11:00,16.31,9.25,5.49,23
4/25/2023 12:00,11.03,7.58,4.95,21
4/25/2023 13:00,9.03,8.31,5.17,22
4/25/2023 14:00,7.6,8.75,5.53,23
4/25/2023 15:00,8.03,11.9,7.64,32
4/25/2023 16:00,10.18,12.02,7.93,33
4/25/2023 17:00,11.16,12.91,8.72,36
4/25/2023 18:00,11.76,15.43,10.94,46
4/25/2023 19:00,15.9,17.56,12.14,51
4/25/2023 20:00,12.98,19.8,14.63,57
4/25/2023 21:00,10.2,14.13,10.1,42
4/25/2023 22:00,8.15,12.19,8.58,36
4/25/2023 23:00,7.49,12.15,8.52,36
4/26/2023 0:00,7.57,11.76,7.62,32
4/26/2023 1:00,8.76,11.63,7.7,32
4/26/2023 2:00,4.03,10.28,7.43,31
4/26/2023 3:00,5.87,10.25,6.41,27
4/26/2023 4:00,4.19,9.81,6.26,26
4/26/2023 5:00,10.54,10.25,6.5,27
4/26/2023 6:00,15.58,10.14,6.47,27
4/26/2023 7:00,43.04,12.96,7.48,31
4/26/2023 8:00,42.37,17.11,8.7,36
4/26/2023 9:00,14.73,11.91,7.09,30
4/26/2023 10:00,7.61,10.1,6.19,26
4/26/2023 11:00,7.23,11.13,6.52,27
4/26/2023 12:00,9.76,12.28,6.76,28
4/26/2023 13:00,5.84,10.88,6.2,26
4/26/2023 14:00,5.96,9.64,5.85,24
4/26/2023 15:00,6.95,11.49,6.34,26
4/26/2023 16:00,6.56,11.31,6.88,29
4/26/2023 17:00,6.66,10.52,6.69,28
4/26/2023 18:00,6.88,12.08,7.6,32
4/26/2023 19:00,7.16,12.01,7.83,33
4/26/2023 20:00,6.41,11.91,8.36,35
4/26/2023 21:00,9.75,13.49,9.95,41
4/26/2023 22:00,8.75,13.87,9.76,41
4/26/2023 23:00,7.74,12.8,9.2,38
4/27/2023 0:00,6.03,13.51,9.22,38
4/27/2023 1:00,6.92,13.44,8.96,37
4/27/2023 2:00,7.33,12.76,8.49,35
4/27/2023 3:00,5.87,12.78,8.42,35
4/27/2023 4:00,5.71,11.91,8.48,35
4/27/2023 5:00,6.18,8.63,6.31,26
4/27/2023 6:00,6.38,11.07,8.69,36
4/27/2023 7:00,10.03,19.67,15.2,58
4/27/2023 8:00,12.61,24.38,17.5,63
4/27/2023 9:00,13.74,22.61,16.37,60
4/27/2023 10:00,10.08,20.27,14.22,56
4/27/2023 11:00,10.98,17.45,12.83,53
4/27/2023 12:00,13.07,20.91,15.31,58
4/27/2023 13:00,13.03,11.93,9.09,38
4/27/2023 14:00,10.67,11.43,8.39,35
4/27/2023 15:00,12.02,12.09,8.63,36
4/27/2023 16:00,10.26,6.93,5.08,21
4/27/2023 17:00,18.46,16.29,12,51
4/27/2023 18:00,22.54,17.52,13.54,54
4/27/2023 19:00,18.04,19.83,16.06,60
4/27/2023 20:00,12.29,20.85,18.26,64
4/27/2023 21:00,12.18,17.97,15.82,59
4/27/2023 22:00,16.87,18.77,16.8,61
4/27/2023 23:00,16.18,18.53,16.62,61
4/28/2023 0:00,21.09,19.64,17.21,62
4/28/2023 1:00,19.35,21.75,19.39,66
4/28/2023 2:00,8.43,15.81,14.57,56
4/28/2023 3:00,15.52,19.3,17.59,63
4/28/2023 4:00,8.31,18.45,16.76,61
4/28/2023 5:00,14.3,21.9,20.48,69
4/28/2023 6:00,14.09,24.11,22.13,72
4/28/2023 7:00,19.5,40.24,36.26,103
4/28/2023 8:00,28,15.5,13.9,55
4/28/2023 9:00,22.92,11.23,7.8,32
4/28/2023 10:00,12.62,4.73,2.78,12
4/28/2023 11:00,7.22,2.47,1.74,7
4/28/2023 12:00,7.39,3.31,2.16,9
4/28/2023 13:00,5.99,2.65,1.64,7
4/28/2023 14:00,6.11,3.77,1.95,8
4/28/2023 15:00,4.9,3.67,1.83,8
4/28/2023 16:00,4.58,2.85,1.54,6
4/28/2023 17:00,5.19,3.16,1.68,7
4/28/2023 18:00,4.58,5.51,2.12,9
4/28/2023 19:00,8.99,3.77,2.23,9
4/28/2023 20:00,12.09,5.09,3.68,15
4/28/2023 21:00,26.28,8.85,7.22,30
4/28/2023 22:00,45.41,22.2,18.03,64
4/28/2023 23:00,40.3,24.61,20.13,68
4/29/2023 0:00,36.17,25.8,21.65,71
4/29/2023 1:00,33.08,14.3,11.74,49
4/29/2023 2:00,32.51,16.17,13.7,55
4/29/2023 3:00,24.18,10.93,8.7,36
4/29/2023 4:00,15.96,6.23,4.68,20
4/29/2023 5:00,18.66,7.78,5.45,23
4/29/2023 6:00,21.08,8.38,6.1,25
4/29/2023 7:00,20.9,8.06,6.13,26
4/29/2023 8:00,20.68,9.05,6.75,28
4/29/2023 9:00,21.2,10.92,7.38,31
4/29/2023 10:00,24.21,12.08,8.57,36
4/29/2023 11:00,14.93,8.52,5.86,24
4/29/2023 12:00,15.96,6.91,5.23,22
4/29/2023 13:00,11.38,7.39,5.6,23
4/29/2023 14:00,8.38,6.75,4.77,20
4/29/2023 15:00,6.59,6.38,4.66,19
4/29/2023 16:00,5.63,4.62,3.55,15
4/29/2023 17:00,5.1,4.42,2.97,12
4/29/2023 18:00,8.49,7.93,5.73,24
4/29/2023 19:00,14.51,9.03,6.4,27
4/29/2023 20:00,28.83,10.07,7.52,31
4/29/2023 21:00,30.99,10.45,8.33,35
4/29/2023 22:00,19.7,13.03,10.01,42
4/29/2023 23:00,10.58,10.96,7.88,33
4/30/2023 0:00,12.35,5.89,4.03,17
4/30/2023 1:00,29.51,10.52,8.03,33
4/30/2023 2:00,22.79,12.5,9.72,41
4/30/2023 3:00,6.85,9.45,7.68,32
4/30/2023 4:00,3.03,5.6,4.51,19
4/30/2023 5:00,5.32,6.43,4.73,20
4/30/2023 6:00,4.44,4.13,2.74,11
4/30/2023 7:00,2.23,2.04,1.06,4
4/30/2023 8:00,2.48,1.99,1.43,6
4/30/2023 9:00,1.52,2.66,1.62,7
4/30/2023 10:00,1.38,2.8,1.73,7
4/30/2023 11:00,1.37,3.94,2.23,9
4/30/2023 12:00,1.99,4.94,3.07,13
4/30/2023 13:00,2.7,4.46,3.06,13
4/30/2023 14:00,2.71,4.15,2.77,12
4/30/2023 15:00,3.27,6.28,3.43,14
4/30/2023 16:00,2.07,6.33,3.87,16
4/30/2023 17:00,2.63,6.59,4.3,18
4/30/2023 18:00,4.68,5.43,3.44,14
4/30/2023 19:00,3.43,6.98,4.56,19
4/30/2023 20:00,4.48,4.29,2.98,12
4/30/2023 21:00,5.63,6.79,5.43,23
4/30/2023 22:00,3.47,2.88,2.17,9
4/30/2023 23:00,2.4,3.47,2.6,11
5/1/2023 0:00,1.87,4.24,2.98,12
5/1/2023 1:00,1.21,3.09,2.37,10
5/1/2023 2:00,1.43,1.99,1.36,6
5/1/2023 3:00,0.62,3.32,2.3,10
5/1/2023 4:00,0.29,4.24,2.95,12
5/1/2023 5:00,0.42,4.2,3.01,13
5/1/2023 6:00,1.34,3.29,2.18,9
5/1/2023 7:00,2.59,2.23,1.42,6
5/1/2023 8:00,2.75,2.29,1.27,5
5/1/2023 9:00,1.53,1.87,1.04,4
5/1/2023 10:00,1.67,2.52,1.46,6
5/1/2023 11:00,1.53,2.89,1.64,7
5/1/2023 12:00,1.84,2.61,1.35,6
5/1/2023 13:00,2.03,2.43,1.36,6
5/1/2023 14:00,1.85,2.32,1.42,6
5/1/2023 15:00,1.7,3.04,1.62,7
5/1/2023 16:00,1.97,3.67,2.34,10
5/1/2023 17:00,2.51,3.24,2.02,8
5/1/2023 18:00,3.98,3.47,2.17,9
5/1/2023 19:00,10.28,4.77,3.25,14
5/1/2023 20:00,20.22,6.63,4.51,19
5/1/2023 21:00,39.95,7.78,4.58,19
5/1/2023 22:00,50.1,11.1,6.8,28
5/1/2023 23:00,45.38,14.06,10.49,44
5/2/2023 0:00,26.95,14.79,11.36,47
5/2/2023 1:00,22.77,12.79,10.05,42
5/2/2023 2:00,14.49,8.44,5.99,25
5/2/2023 3:00,6.82,6.39,4.06,17
5/2/2023 4:00,3.72,8.93,4.81,20
5/2/2023 5:00,1.26,8.38,4.71,20
5/2/2023 6:00,4.22,8.68,4.61,19
5/2/2023 7:00,16.19,7.88,5.04,21
5/2/2023 8:00,11.66,8.82,5.6,23
5/2/2023 9:00,23.29,11.53,7.68,32
5/2/2023 10:00,23.79,12.66,8.63,36
5/2/2023 11:00,24.67,15.22,9.02,38
5/2/2023 12:00,25.31,17.8,9.95,41
5/2/2023 13:00,21.45,18.54,10.48,44
5/2/2023 14:00,9.5,7.97,4.72,20
5/2/2023 15:00,6.14,5.68,2.6,11
5/2/2023 16:00,4.3,6.42,4.1,17
5/2/2023 17:00,5.62,7.13,4.42,18
5/2/2023 18:00,5.08,3.64,2.29,10
5/2/2023 19:00,4.82,5.34,2.6,11
5/2/2023 20:00,11.64,6.61,3.97,17
5/2/2023 21:00,16.8,10.16,7.49,31
5/2/2023 22:00,9.99,8.57,5.94,25
5/2/2023 23:00,8.65,7.66,5.53,23
5/3/2023 0:00,7.88,9.47,7.18,30
5/3/2023 1:00,7.34,9.97,7.86,33
5/3/2023 2:00,6.38,10.19,8.28,34
5/3/2023 3:00,2.49,9.9,7.91,33
5/3/2023 4:00,9.07,9.83,8.39,35
5/3/2023 5:00,4.72,9.92,8.03,33
5/3/2023 6:00,5.77,10.36,8.19,34
5/3/2023 7:00,11.64,11.78,9.16,38
5/3/2023 8:00,15.78,13.99,10.5,44
5/3/2023 9:00,10.97,13.06,8.77,37
5/3/2023 10:00,7.12,13.22,8.64,36
5/3/2023 11:00,7.05,14.92,10.1,42
5/3/2023 12:00,8.8,22.96,12.23,51
5/3/2023 13:00,6.57,17.76,11.28,47
5/3/2023 14:00,7.37,16.91,10.2,42
5/3/2023 15:00,6.15,14.86,8.52,36
5/3/2023 16:00,6.01,12.89,7.51,31
5/3/2023 17:00,7.39,11.03,6.53,27
5/3/2023 18:00,7.29,9.77,6.84,28
5/3/2023 19:00,15.86,12.08,8.65,36
5/3/2023 20:00,18.19,13.56,9.9,41
5/3/2023 21:00,22.96,13.06,9.37,39
5/3/2023 22:00,29.4,15.35,10.71,45
5/3/2023 23:00,12.24,13.19,8.85,37
5/4/2023 0:00,5.39,13.34,7.53,31
5/4/2023 1:00,3.93,14.54,8.64,36
5/4/2023 2:00,4.19,15.62,10.64,44
5/4/2023 3:00,4.32,18.31,12.57,52
5/4/2023 4:00,3.74,19.75,13.43,54
5/4/2023 5:00,4.55,19.93,13.47,54
5/4/2023 6:00,6,16.75,11.2,47
5/4/2023 7:00,26.29,17.88,11.74,49
5/4/2023 8:00,21.14,21,13.36,54
5/4/2023 9:00,22.08,20.49,13.42,54
5/4/2023 10:00,17.66,25.17,16.09,60
5/4/2023 11:00,22.72,31.48,21.24,70
5/4/2023 12:00,25.35,32.75,21.79,72
5/4/2023 13:00,17.43,35.05,22.45,73
5/4/2023 14:00,12.76,37.54,23.46,75
5/4/2023 15:00,16.96,40.38,24.75,78
5/4/2023 16:00,22.26,45.34,25.76,80
5/4/2023 17:00,19.24,47.06,28.55,86
5/4/2023 18:00,21.24,45.03,27.45,83
5/4/2023 19:00,24.55,32.33,23.97,76
5/4/2023 20:00,25.02,22.4,18.35,64
5/4/2023 21:00,13.75,24.55,18.97,66
5/4/2023 22:00,25.82,26.81,19.68,67
5/4/2023 23:00,21.29,24.06,18.51,65
5/5/2023 0:00,8.65,12.32,10.78,45
5/5/2023 1:00,5.74,6.67,4.98,21
5/5/2023 2:00,5.98,5.61,3.85,16
5/5/2023 3:00,4.62,1.51,0.96,4
5/5/2023 4:00,4.73,2.05,1.22,5
5/5/2023 5:00,5.55,1.27,0.81,3
5/5/2023 6:00,6.66,2.07,1.05,4
5/5/2023 7:00,17.82,6.2,1.85,8
5/5/2023 8:00,13.43,4.7,1.93,8
5/5/2023 9:00,11.47,6.68,2.46,10
5/5/2023 10:00,18.38,7.63,3.08,13
5/5/2023 11:00,8.23,8.47,3.41,14
5/5/2023 12:00,9.81,9.14,3.68,15
5/5/2023 13:00,7.68,8.15,3.44,14
5/5/2023 14:00,5.74,7.69,2.7,11
5/5/2023 15:00,5.71,6.73,2.91,12
5/5/2023 16:00,4.36,6.47,3.35,14
5/5/2023 17:00,4.8,11.91,8.24,34
5/5/2023 18:00,4.54,9.38,4.93,21
5/5/2023 19:00,4.17,8.9,4.53,19
5/5/2023 20:00,6.91,10.1,5.02,21
5/5/2023 21:00,7.6,15.09,6.24,26
5/5/2023 22:00,9.53,15.5,5.85,24
5/5/2023 23:00,10.7,7.82,4.58,19
5/6/2023 0:00,14.08,8.28,4.87,20
5/6/2023 1:00,7.27,6.85,4.47,19
5/6/2023 2:00,3.39,7.27,4.3,18
5/6/2023 3:00,3.87,6.32,4.3,18
5/6/2023 4:00,12.1,6.46,4.57,19
5/6/2023 5:00,23.3,8.62,5.74,24
5/6/2023 6:00,21.9,10.12,5.75,24
5/6/2023 7:00,19.74,7.9,5.1,21
5/6/2023 8:00,24.25,8.5,5.39,22
